x_ft,y_ft,lux
85.840596,133.638889,2.177045
86.852030,133.638889,2.421534
87.863465,133.638889,2.706620
88.874899,133.638889,3.040367
89.886333,133.638889,3.432319
90.897768,133.638889,3.893468
91.909202,133.638889,4.435864
92.920636,133.638889,5.071515
93.932071,133.638889,5.809997
94.943505,133.638889,6.653975
95.954939,133.638889,7.591812
96.966374,133.638889,8.587324
97.977808,133.638889,9.569378
98.989242,133.638889,10.428843
100.000677,133.638889,11.034072
101.012111,133.638889,11.270147
102.023545,133.638889,11.086963
103.034980,133.638889,10.523608
104.046414,133.638889,9.689176
105.057848,133.638889,8.715805
106.069283,133.638889,7.716915
107.080717,133.638889,6.768658
108.092152,133.638889,5.911207
109.103586,133.638889,5.158748
110.115020,133.638889,4.509982
111.126455,133.638889,3.955920
112.137889,133.638889,3.484698
113.149323,133.638889,3.084189
114.160758,133.638889,2.743233
115.172192,133.638889,2.452093
116.183626,133.638889,2.202517
117.195061,133.638889,1.987631
118.206495,133.638889,1.801752
119.217929,133.638889,1.640205
120.229364,133.638889,1.499145
121.240798,133.638889,1.375407
122.252232,133.638889,1.266379
123.263667,133.638889,1.169899
124.275101,133.638889,1.084171
125.286535,133.638889,1.007695
126.297970,133.638889,0.939218
127.309404,133.638889,0.877682
128.320838,133.638889,0.822195
129.332273,133.638889,0.772001
130.343707,133.638889,0.726452
131.355141,133.638889,0.684999
132.366576,133.638889,0.647166
133.378010,133.638889,0.612546
134.389444,133.638889,0.580784
135.400879,133.638889,0.551574
136.412313,133.638889,0.524648
137.423747,133.638889,0.499773
138.435182,133.638889,0.476744
139.446616,133.638889,0.455380
140.458051,133.638889,0.435522
57.520434,135.293939,0.370007
58.531869,135.293939,0.384645
59.543303,135.293939,0.400267
60.554737,135.293939,0.416965
61.566172,135.293939,0.434843
62.577606,135.293939,0.454018
63.589040,135.293939,0.474620
64.600475,135.293939,0.496798
65.611909,135.293939,0.520719
66.623343,135.293939,0.546572
67.634778,135.293939,0.574571
68.646212,135.293939,0.604961
69.657646,135.293939,0.638023
70.669081,135.293939,0.674078
71.680515,135.293939,0.713492
72.691949,135.293939,0.756692
73.703384,135.293939,0.804169
74.714818,135.293939,0.856494
75.726253,135.293939,0.914330
76.737687,135.293939,0.978453
77.749121,135.293939,1.049772
78.760556,135.293939,1.129356
79.771990,135.293939,1.218462
80.783424,135.293939,1.318580
81.794859,135.293939,1.431473
82.806293,135.293939,1.559228
83.817727,135.293939,1.704328
84.829162,135.293939,1.869712
85.840596,135.293939,2.058852
86.852030,135.293939,2.275827
87.863465,135.293939,2.525371
88.874899,135.293939,2.812882
89.886333,135.293939,3.144322
90.897768,135.293939,3.525939
91.909202,135.293939,3.963653
92.920636,135.293939,4.461911
93.932071,135.293939,5.021750
94.943505,135.293939,5.637829
95.954939,135.293939,6.294439
96.966374,135.293939,6.961205
97.977808,135.293939,7.590408
98.989242,135.293939,8.119218
100.000677,135.293939,8.479988
101.012111,135.293939,8.618174
102.023545,135.293939,8.510981
103.034980,135.293939,8.176145
104.046414,135.293939,7.665053
105.057848,135.293939,7.044779
106.069283,135.293939,6.379546
107.080717,135.293939,5.719298
108.092152,135.293939,5.096567
109.103586,135.293939,4.528726
110.115020,135.293939,4.022212
111.126455,135.293939,3.576624
112.137889,135.293939,3.187826
113.149323,135.293939,2.850011
114.160758,135.293939,2.556930
115.172192,135.293939,2.302563
116.183626,135.293939,2.081432
117.195061,135.293939,1.888714
118.206495,135.293939,1.720250
119.217929,135.293939,1.572493
120.229364,135.293939,1.442438
121.240798,135.293939,1.327551
122.252232,135.293939,1.225694
123.263667,135.293939,1.135067
124.275101,135.293939,1.054148
125.286535,135.293939,0.981652
126.297970,135.293939,0.916487
127.309404,135.293939,0.857725
128.320838,135.293939,0.804576
129.332273,135.293939,0.756361
130.343707,135.293939,0.712500
131.355141,135.293939,0.672490
132.366576,135.293939,0.635900
133.378010,135.293939,0.602354
134.389444,135.293939,0.571525
135.400879,135.293939,0.543129
136.412313,135.293939,0.516916
137.423747,135.293939,0.492668
138.435182,135.293939,0.470192
139.446616,135.293939,0.449320
57.520434,136.948990,0.364591
58.531869,136.948990,0.378879
59.543303,136.948990,0.394111
60.554737,136.948990,0.410377
61.566172,136.948990,0.427773
62.577606,136.948990,0.446408
63.589040,136.948990,0.466405
64.600475,136.948990,0.487900
65.611909,136.948990,0.511049
66.623343,136.948990,0.536025
67.634778,136.948990,0.563025
68.646212,136.948990,0.592272
69.657646,136.948990,0.624021
70.669081,136.948990,0.658560
71.680515,136.948990,0.696218
72.691949,136.948990,0.737374
73.703384,136.948990,0.782461
74.714818,136.948990,0.831977
75.726253,136.948990,0.886497
76.737687,136.948990,0.946683
77.749121,136.948990,1.013304
78.760556,136.948990,1.087251
79.771990,136.948990,1.169555
80.783424,136.948990,1.261417
81.794859,136.948990,1.364227
82.806293,136.948990,1.479599
83.817727,136.948990,1.609393
84.829162,136.948990,1.755746
85.840596,136.948990,1.921086
86.852030,136.948990,2.108134
87.863465,136.948990,2.319868
88.874899,136.948990,2.559433
89.886333,136.948990,2.829942
90.897768,136.948990,3.134143
91.909202,136.948990,3.473845
92.920636,136.948990,3.849052
93.932071,136.948990,4.256726
94.943505,136.948990,4.689216
95.954939,136.948990,5.132568
96.966374,136.948990,5.565258
97.977808,136.948990,5.958293
98.989242,136.948990,6.277731
100.000677,136.948990,6.490188
101.012111,136.948990,6.570398
102.023545,136.948990,6.508149
103.034980,136.948990,6.311371
104.046414,136.948990,6.003723
105.057848,136.948990,5.617987
106.069283,136.948990,5.188401
107.080717,136.948990,4.744804
108.092152,136.948990,4.309731
109.103586,136.948990,3.898063
110.115020,136.948990,3.518171
111.126455,136.948990,3.173596
112.137889,136.948990,2.864651
113.149323,136.948990,2.589702
114.160758,136.948990,2.346088
115.172192,136.948990,2.130717
116.183626,136.948990,1.940437
117.195061,136.948990,1.772242
118.206495,136.948990,1.623375
119.217929,136.948990,1.491369
120.229364,136.948990,1.374050
121.240798,136.948990,1.269525
122.252232,136.948990,1.176149
123.263667,136.948990,1.092505
124.275101,136.948990,1.017370
125.286535,136.948990,0.949692
126.297970,136.948990,0.888562
127.309404,136.948990,0.833199
128.320838,136.948990,0.782926
129.332273,136.948990,0.737158
130.343707,136.948990,0.695388
131.355141,136.948990,0.657174
132.366576,136.948990,0.622134
133.378010,136.948990,0.589929
134.389444,136.948990,0.560268
135.400879,136.948990,0.532891
136.412313,136.948990,0.507573
137.423747,136.948990,0.484112
138.435182,136.948990,0.462332
139.446616,136.948990,0.442075
57.520434,138.604040,0.358529
58.531869,138.604040,0.372403
59.543303,138.604040,0.387178
60.554737,138.604040,0.402935
61.566172,138.604040,0.419764
62.577606,138.604040,0.437765
63.589040,138.604040,0.457049
64.600475,138.604040,0.477743
65.611909,138.604040,0.499986
66.623343,138.604040,0.523936
67.634778,138.604040,0.549769
68.646212,138.604040,0.577684
69.657646,138.604040,0.607907
70.669081,138.604040,0.640690
71.680515,138.604040,0.676323
72.691949,138.604040,0.715131
73.703384,138.604040,0.757485
74.714818,138.604040,0.803808
75.726253,138.604040,0.854578
76.737687,138.604040,0.910345
77.749121,138.604040,0.971731
78.760556,138.604040,1.039449
79.771990,138.604040,1.114308
80.783424,138.604040,1.197228
81.794859,138.604040,1.289249
82.806293,138.604040,1.391542
83.817727,138.604040,1.505413
84.829162,138.604040,1.632299
85.840596,138.604040,1.773754
86.852030,138.604040,1.931412
87.863465,138.604040,2.106912
88.874899,138.604040,2.301781
89.886333,138.604040,2.517242
90.897768,138.604040,2.753923
91.909202,138.604040,3.011457
92.920636,138.604040,3.287938
93.932071,138.604040,3.579270
94.943505,138.604040,3.878482
95.954939,138.604040,4.175180
96.966374,138.604040,4.455425
97.977808,138.604040,4.702370
98.989242,138.604040,4.897946
100.000677,138.604040,5.025550
101.012111,138.604040,5.073198
102.023545,138.604040,5.036169
103.034980,138.604040,4.918123
104.046414,138.604040,4.730231
105.057848,138.604040,4.488678
106.069283,138.604040,4.211512
107.080717,138.604040,3.915856
108.092152,138.604040,3.616082
109.103586,138.604040,3.323048
110.115020,138.604040,3.044142
111.126455,138.604040,2.783794
112.137889,138.604040,2.544156
113.149323,138.604040,2.325760
114.160758,138.604040,2.128081
115.172192,138.604040,1.949956
116.183626,138.604040,1.789884
117.195061,138.604040,1.646231
118.206495,138.604040,1.517361
119.217929,138.604040,1.401705
120.229364,138.604040,1.297811
121.240798,138.604040,1.204355
122.252232,138.604040,1.120149
123.263667,138.604040,1.044137
124.275101,138.604040,0.975384
125.286535,138.604040,0.913067
126.297970,138.604040,0.856462
127.309404,138.604040,0.804935
128.320838,138.604040,0.757929
129.332273,138.604040,0.714956
130.343707,138.604040,0.675586
131.355141,138.604040,0.639442
132.366576,138.604040,0.606194
133.378010,138.604040,0.575548
134.389444,138.604040,0.547246
135.400879,138.604040,0.521059
136.412313,138.604040,0.496787
137.423747,138.604040,0.474248
138.435182,138.604040,0.453284
57.520434,140.259091,0.351878
58.531869,140.259091,0.365286
59.543303,140.259091,0.379545
60.554737,140.259091,0.394728
61.566172,140.259091,0.410918
62.577606,140.259091,0.428205
63.589040,140.259091,0.446690
64.600475,140.259091,0.466485
65.611909,140.259091,0.487716
66.623343,140.259091,0.510522
67.634778,140.259091,0.535057
68.646212,140.259091,0.561497
69.657646,140.259091,0.590035
70.669081,140.259091,0.620890
71.680515,140.259091,0.654306
72.691949,140.259091,0.690559
73.703384,140.259091,0.729956
74.714818,140.259091,0.772845
75.726253,140.259091,0.819613
76.737687,140.259091,0.870698
77.749121,140.259091,0.926587
78.760556,140.259091,0.987827
79.771990,140.259091,1.055024
80.783424,140.259091,1.128849
81.794859,140.259091,1.210038
82.806293,140.259091,1.299391
83.817727,140.259091,1.397761
84.829162,140.259091,1.506036
85.840596,140.259091,1.625112
86.852030,140.259091,1.755844
87.863465,140.259091,1.898968
88.874899,140.259091,2.054999
89.886333,140.259091,2.224078
90.897768,140.259091,2.405777
91.909202,140.259091,2.598848
92.920636,140.259091,2.800938
93.932071,140.259091,3.008296
94.943505,140.259091,3.215529
95.954939,140.259091,3.415512
96.966374,140.259091,3.599561
97.977808,140.259091,3.757978
98.989242,140.259091,3.881015
100.000677,140.259091,3.960153
101.012111,140.259091,3.989456
102.023545,140.259091,3.966628
103.034980,140.259091,3.893449
104.046414,140.259091,3.775432
105.057848,140.259091,3.620836
106.069283,140.259091,3.439328
107.080717,140.259091,3.240674
108.092152,140.259091,3.033730
109.103586,140.259091,2.825840
110.115020,140.259091,2.622618
111.126455,140.259091,2.428019
112.137889,140.259091,2.244559
113.149323,140.259091,2.073612
114.160758,140.259091,1.915698
115.172192,140.259091,1.770738
116.183626,140.259091,1.638256
117.195061,140.259091,1.517536
118.206495,140.259091,1.407736
119.217929,140.259091,1.307962
120.229364,140.259091,1.217322
121.240798,140.259091,1.134958
122.252232,140.259091,1.060063
123.263667,140.259091,0.991892
124.275101,140.259091,0.929767
125.286535,140.259091,0.873072
126.297970,140.259091,0.821254
127.309404,140.259091,0.773818
128.320838,140.259091,0.730321
129.332273,140.259091,0.690368
130.343707,140.259091,0.653607
131.355141,140.259091,0.619726
132.366576,140.259091,0.588446
133.378010,140.259091,0.559517
134.389444,140.259091,0.532720
135.400879,140.259091,0.507857
136.412313,140.259091,0.484750
137.423747,140.259091,0.463242
57.520434,141.914141,0.344702
58.531869,141.914141,0.357601
59.543303,141.914141,0.371295
60.554737,141.914141,0.385852
61.566172,141.914141,0.401346
62.577606,141.914141,0.417857
63.589040,141.914141,0.435475
64.600475,141.914141,0.454299
65.611909,141.914141,0.474438
66.623343,141.914141,0.496014
67.634778,141.914141,0.519159
68.646212,141.914141,0.544025
69.657646,141.914141,0.570774
70.669081,141.914141,0.599591
71.680515,141.914141,0.630678
72.691949,141.914141,0.664261
73.703384,141.914141,0.700589
74.714818,141.914141,0.739939
75.726253,141.914141,0.782614
76.737687,141.914141,0.828952
77.749121,141.914141,0.879319
78.760556,141.914141,0.934118
79.771990,141.914141,0.993782
80.783424,141.914141,1.058778
81.794859,141.914141,1.129595
82.806293,141.914141,1.206743
83.817727,141.914141,1.290733
84.829162,141.914141,1.382058
85.840596,141.914141,1.481161
86.852030,141.914141,1.588388
87.863465,141.914141,1.703931
88.874899,141.914141,1.827746
89.886333,141.914141,1.959454
90.897768,141.914141,2.098216
91.909202,141.914141,2.242608
92.920636,141.914141,2.390479
93.932071,141.914141,2.538843
94.943505,141.914141,2.683829
95.954939,141.914141,2.820725
96.966374,141.914141,2.944175
97.977808,141.914141,3.048535
98.989242,141.914141,3.128401
100.000677,141.914141,3.179225
101.012111,141.914141,3.197919
102.023545,141.914141,3.183305
103.034980,141.914141,3.136294
104.046414,141.914141,3.059749
105.057848,141.914141,2.958061
106.069283,141.914141,2.836561
107.080717,141.914141,2.700892
108.092152,141.914141,2.556474
109.103586,141.914141,2.408114
110.115020,141.914141,2.259801
111.126455,141.914141,2.114631
112.137889,141.914141,1.974859
113.149323,141.914141,1.841997
114.160758,141.914141,1.716949
115.172192,141.914141,1.600149
116.183626,141.914141,1.491679
117.195061,141.914141,1.391371
118.206495,141.914141,1.298896
119.217929,141.914141,1.213821
120.229364,141.914141,1.135657
121.240798,141.914141,1.063894
122.252232,141.914141,0.998022
123.263667,141.914141,0.937548
124.275101,141.914141,0.882003
125.286535,141.914141,0.830948
126.297970,141.914141,0.783978
127.309404,141.914141,0.740720
128.320838,141.914141,0.700835
129.332273,141.914141,0.664013
130.343707,141.914141,0.629976
131.355141,141.914141,0.598471
132.366576,141.914141,0.569268
133.378010,141.914141,0.542163
134.389444,141.914141,0.516970
135.400879,141.914141,0.493521
136.412313,141.914141,0.471667
137.423747,141.914141,0.451270
57.520434,143.569192,0.337074
58.531869,143.569192,0.349427
59.543303,143.569192,0.362520
60.554737,143.569192,0.376411
61.566172,143.569192,0.391166
62.577606,143.569192,0.406856
63.589040,143.569192,0.423559
64.600475,143.569192,0.441361
65.611909,143.569192,0.460356
66.623343,143.569192,0.480647
67.634778,143.569192,0.502348
68.646212,143.569192,0.525584
69.657646,143.569192,0.550491
70.669081,143.569192,0.577220
71.680515,143.569192,0.605935
72.691949,143.569192,0.636817
73.703384,143.569192,0.670061
74.714818,143.569192,0.705881
75.726253,143.569192,0.744508
76.737687,143.569192,0.786193
77.749121,143.569192,0.831201
78.760556,143.569192,0.879815
79.771990,143.569192,0.932331
80.783424,143.569192,0.989053
81.794859,143.569192,1.050285
82.806293,143.569192,1.116324
83.817727,143.569192,1.187441
84.829162,143.569192,1.263861
85.840596,143.569192,1.345740
86.852030,143.569192,1.433126
87.863465,143.569192,1.525914
88.874899,143.569192,1.623798
89.886333,143.569192,1.726206
90.897768,143.569192,1.832235
91.909202,143.569192,1.940587
92.920636,143.569192,2.049514
93.932071,143.569192,2.156791
94.943505,143.569192,2.259729
95.954939,143.569192,2.355247
96.966374,143.569192,2.440018
97.977808,143.569192,2.510693
98.989242,143.569192,2.564175
100.000677,143.569192,2.597932
101.012111,143.569192,2.610280
102.023545,143.569192,2.600580
103.034980,143.569192,2.569327
104.046414,143.569192,2.518079
105.057848,143.569192,2.449273
106.069283,143.569192,2.365951
107.080717,143.569192,2.271446
108.092152,143.569192,2.169103
109.103586,143.569192,2.062044
110.115020,143.569192,1.953015
111.126455,143.569192,1.844302
112.137889,143.569192,1.737715
113.149323,143.569192,1.634607
114.160758,143.569192,1.535929
115.172192,143.569192,1.442292
116.183626,143.569192,1.354034
117.195061,143.569192,1.271282
118.206495,143.569192,1.194004
119.217929,143.569192,1.122059
120.229364,143.569192,1.055228
121.240798,143.569192,0.993243
122.252232,143.569192,0.935812
123.263667,143.569192,0.882631
124.275101,143.569192,0.833394
125.286535,143.569192,0.787806
126.297970,143.569192,0.745581
127.309404,143.569192,0.706450
128.320838,143.569192,0.670163
129.332273,143.569192,0.636486
130.343707,143.569192,0.605202
131.355141,143.569192,0.576113
132.366576,143.569192,0.549037
133.378010,143.569192,0.523808
134.389444,143.569192,0.500274
135.400879,143.569192,0.478296
136.412313,143.569192,0.457748
57.520434,145.224242,0.329064
58.531869,145.224242,0.340847
59.543303,145.224242,0.353312
60.554737,145.224242,0.366511
61.566172,145.224242,0.380499
62.577606,145.224242,0.395339
63.589040,145.224242,0.411098
64.600475,145.224242,0.427849
65.611909,145.224242,0.445671
66.623343,145.224242,0.464653
67.634778,145.224242,0.484887
68.646212,145.224242,0.506477
69.657646,145.224242,0.529533
70.669081,145.224242,0.554176
71.680515,145.224242,0.580536
72.691949,145.224242,0.608753
73.703384,145.224242,0.638978
74.714818,145.224242,0.671370
75.726253,145.224242,0.706099
76.737687,145.224242,0.743344
77.749121,145.224242,0.783290
78.760556,145.224242,0.826125
79.771990,145.224242,0.872039
80.783424,145.224242,0.921216
81.794859,145.224242,0.973827
82.806293,145.224242,1.030019
83.817727,145.224242,1.089907
84.829162,145.224242,1.153548
85.840596,145.224242,1.220930
86.852030,145.224242,1.291941
87.863465,145.224242,1.366341
88.874899,145.224242,1.443733
89.886333,145.224242,1.523524
90.897768,145.224242,1.604895
91.909202,145.224242,1.686773
92.920636,145.224242,1.767816
93.932071,145.224242,1.846415
94.943505,145.224242,1.920724
95.954939,145.224242,1.988723
96.966374,145.224242,2.048318
97.977808,145.224242,2.097467
98.989242,145.224242,2.134337
100.000677,145.224242,2.157461
101.012111,145.224242,2.165877
102.023545,145.224242,2.159225
103.034980,145.224242,2.137783
104.046414,145.224242,2.102440
105.057848,145.224242,2.054606
106.069283,145.224242,1.996075
107.080717,145.224242,1.928870
108.092152,145.224242,1.855088
109.103586,145.224242,1.776765
110.115020,145.224242,1.695773
111.126455,145.224242,1.613754
112.137889,145.224242,1.532087
113.149323,145.224242,1.451878
114.160758,145.224242,1.373978
115.172192,145.224242,1.299007
116.183626,145.224242,1.227387
117.195061,145.224242,1.159376
118.206495,145.224242,1.095100
119.217929,145.224242,1.034584
120.229364,145.224242,0.977777
121.240798,145.224242,0.924572
122.252232,145.224242,0.874826
123.263667,145.224242,0.828369
124.275101,145.224242,0.785019
125.286535,145.224242,0.744587
126.297970,145.224242,0.706883
127.309404,145.224242,0.671723
128.320838,145.224242,0.638927
129.332273,145.224242,0.608324
130.343707,145.224242,0.579752
131.355141,145.224242,0.553061
132.366576,145.224242,0.528108
133.378010,145.224242,0.504763
134.389444,145.224242,0.482903
135.400879,145.224242,0.462417
57.520434,146.879293,0.320746
58.531869,146.879293,0.331944
59.543303,146.879293,0.343765
60.554737,146.879293,0.356254
61.566172,146.879293,0.369460
62.577606,146.879293,0.383436
63.589040,146.879293,0.398239
64.600475,146.879293,0.413930
65.611909,146.879293,0.430576
66.623343,146.879293,0.448247
67.634778,146.879293,0.467022
68.646212,146.879293,0.486981
69.657646,146.879293,0.508215
70.669081,146.879293,0.530817
71.680515,146.879293,0.554887
72.691949,146.879293,0.580532
73.703384,146.879293,0.607863
74.714818,146.879293,0.636996
75.726253,146.879293,0.668052
76.737687,146.879293,0.701151
77.749121,146.879293,0.736416
78.760556,146.879293,0.773965
79.771990,146.879293,0.813909
80.783424,146.879293,0.856347
81.794859,146.879293,0.901358
82.806293,146.879293,0.948994
83.817727,146.879293,0.999269
84.829162,146.879293,1.052145
85.840596,146.879293,1.107522
86.852030,146.879293,1.165216
87.863465,146.879293,1.224944
88.874899,146.879293,1.286306
89.886333,146.879293,1.348766
90.897768,146.879293,1.411636
91.909202,146.879293,1.474074
92.920636,146.879293,1.535075
93.932071,146.879293,1.593490
94.943505,146.879293,1.648053
95.954939,146.879293,1.697427
96.966374,146.879293,1.740266
97.977808,146.879293,1.775295
98.989242,146.879293,1.801393
100.000677,146.879293,1.817678
101.012111,146.879293,1.823577
102.023545,146.879293,1.818878
103.034980,146.879293,1.803746
104.046414,146.879293,1.778708
105.057848,146.879293,1.744610
106.069283,146.879293,1.702547
107.080717,146.879293,1.653780
108.092152,146.879293,1.599650
109.103586,146.879293,1.541500
110.115020,146.879293,1.480608
111.126455,146.879293,1.418140
112.137889,146.879293,1.355119
113.149323,146.879293,1.292412
114.160758,146.879293,1.230725
115.172192,146.879293,1.170613
116.183626,146.879293,1.112492
117.195061,146.879293,1.056661
118.206495,146.879293,1.003313
119.217929,146.879293,0.952562
120.229364,146.879293,0.904451
121.240798,146.879293,0.858972
122.252232,146.879293,0.816078
123.263667,146.879293,0.775692
124.275101,146.879293,0.737719
125.286535,146.879293,0.702048
126.297970,146.879293,0.668562
127.309404,146.879293,0.637140
128.320838,146.879293,0.607658
129.332273,146.879293,0.579999
130.343707,146.879293,0.554043
131.355141,146.879293,0.529681
132.366576,146.879293,0.506804
133.378010,146.879293,0.485312
134.389444,146.879293,0.465109
135.400879,146.879293,0.446107
57.520434,148.534343,0.312193
58.531869,148.534343,0.322796
59.543303,148.534343,0.333966
60.554737,148.534343,0.345741
61.566172,148.534343,0.358162
62.577606,148.534343,0.371274
63.589040,148.534343,0.385124
64.600475,148.534343,0.399763
65.611909,148.534343,0.415245
66.623343,148.534343,0.431629
67.634778,148.534343,0.448974
68.646212,148.534343,0.467348
69.657646,148.534343,0.486817
70.669081,148.534343,0.507455
71.680515,148.534343,0.529337
72.691949,148.534343,0.552541
73.703384,148.534343,0.577147
74.714818,148.534343,0.603235
75.726253,148.534343,0.630887
76.737687,148.534343,0.660180
77.749121,148.534343,0.691190
78.760556,148.534343,0.723984
79.771990,148.534343,0.758617
80.783424,148.534343,0.795130
81.794859,148.534343,0.833542
82.806293,148.534343,0.873848
83.817727,148.534343,0.916002
84.829162,148.534343,0.959920
85.840596,148.534343,1.005460
86.852030,148.534343,1.052419
87.863465,148.534343,1.100519
88.874899,148.534343,1.149397
89.886333,148.534343,1.198599
90.897768,148.534343,1.247573
91.909202,148.534343,1.295671
92.920636,148.534343,1.342152
93.932071,148.534343,1.386196
94.943505,148.534343,1.426931
95.954939,148.534343,1.463457
96.966374,148.534343,1.494894
97.977808,148.534343,1.520424
98.989242,148.534343,1.539340
100.000677,148.534343,1.551093
101.012111,148.534343,1.555332
102.023545,148.534343,1.551924
103.034980,148.534343,1.540972
104.046414,148.534343,1.522800
105.057848,148.534343,1.497935
106.069283,148.534343,1.467064
107.080717,148.534343,1.430994
108.092152,148.534343,1.390602
109.103586,148.534343,1.346785
110.115020,148.534343,1.300423
111.126455,148.534343,1.252344
112.137889,148.534343,1.203299
113.149323,148.534343,1.153950
114.160758,148.534343,1.104861
115.172192,148.534343,1.056500
116.183626,148.534343,1.009239
117.195061,148.534343,0.963368
118.206495,148.534343,0.919100
119.217929,148.534343,0.876582
120.229364,148.534343,0.835908
121.240798,148.534343,0.797126
122.252232,148.534343,0.760248
123.263667,148.534343,0.725256
124.275101,148.534343,0.692114
125.286535,148.534343,0.660766
126.297970,148.534343,0.631146
127.309404,148.534343,0.603182
128.320838,148.534343,0.576796
129.332273,148.534343,0.551905
130.343707,148.534343,0.528431
131.355141,148.534343,0.506292
132.366576,148.534343,0.485410
133.378010,148.534343,0.465710
134.389444,148.534343,0.447119
57.520434,150.189394,0.303472
58.531869,150.189394,0.313481
59.543303,150.189394,0.324002
60.554737,150.189394,0.335067
61.566172,150.189394,0.346711
62.577606,150.189394,0.358969
63.589040,150.189394,0.371883
64.600475,150.189394,0.385492
65.611909,150.189394,0.399840
66.623343,150.189394,0.414973
67.634778,150.189394,0.430940
68.646212,150.189394,0.447791
69.657646,150.189394,0.465577
70.669081,150.189394,0.484353
71.680515,150.189394,0.504174
72.691949,150.189394,0.525094
73.703384,150.189394,0.547168
74.714818,150.189394,0.570451
75.726253,150.189394,0.594993
76.737687,150.189394,0.620841
77.749121,150.189394,0.648034
78.760556,150.189394,0.676604
79.771990,150.189394,0.706570
80.783424,150.189394,0.737935
81.794859,150.189394,0.770682
82.806293,150.189394,0.804769
83.817727,150.189394,0.840126
84.829162,150.189394,0.876644
85.840596,150.189394,0.914174
86.852030,150.189394,0.952518
87.863465,150.189394,0.991426
88.874899,150.189394,1.030586
89.886333,150.189394,1.069627
90.897768,150.189394,1.108116
91.909202,150.189394,1.145560
92.920636,150.189394,1.181414
93.932071,150.189394,1.215092
94.943505,150.189394,1.245985
95.954939,150.189394,1.273481
96.966374,150.189394,1.296990
97.977808,150.189394,1.315975
98.989242,150.189394,1.329979
100.000677,150.189394,1.338648
101.012111,150.189394,1.341760
102.023545,150.189394,1.339231
103.034980,150.189394,1.331125
104.046414,150.189394,1.317648
105.057848,150.189394,1.299139
106.069283,150.189394,1.276042
107.080717,150.189394,1.248887
108.092152,150.189394,1.218257
109.103586,150.189394,1.184763
110.115020,150.189394,1.149017
111.126455,150.189394,1.111609
112.137889,150.189394,1.073089
113.149323,150.189394,1.033959
114.160758,150.189394,0.994659
115.172192,150.189394,0.955569
116.183626,150.189394,0.917008
117.195061,150.189394,0.879234
118.206495,150.189394,0.842451
119.217929,150.189394,0.806816
120.229364,150.189394,0.772440
121.240798,150.189394,0.739400
122.252232,150.189394,0.707742
123.263667,150.189394,0.677484
124.275101,150.189394,0.648626
125.286535,150.189394,0.621151
126.297970,150.189394,0.595029
127.309404,150.189394,0.570221
128.320838,150.189394,0.546682
129.332273,150.189394,0.524362
130.343707,150.189394,0.503206
131.355141,150.189394,0.483160
132.366576,150.189394,0.464169
133.378010,150.189394,0.446178
57.520434,151.844444,0.294648
58.531869,151.844444,0.304070
59.543303,151.844444,0.313950
60.554737,151.844444,0.324317
61.566172,151.844444,0.335199
62.577606,151.844444,0.346626
63.589040,151.844444,0.358629
64.600475,151.844444,0.371241
65.611909,151.844444,0.384497
66.623343,151.844444,0.398433
67.634778,151.844444,0.413086
68.646212,151.844444,0.428492
69.657646,151.844444,0.444692
70.669081,151.844444,0.461723
71.680515,151.844444,0.479624
72.691949,151.844444,0.498432
73.703384,151.844444,0.518184
74.714818,151.844444,0.538911
75.726253,151.844444,0.560643
76.737687,151.844444,0.583404
77.749121,151.844444,0.607209
78.760556,151.844444,0.632065
79.771990,151.844444,0.657968
80.783424,151.844444,0.684897
81.794859,151.844444,0.712815
82.806293,151.844444,0.741664
83.817727,151.844444,0.771362
84.829162,151.844444,0.801796
85.840596,151.844444,0.832823
86.852030,151.844444,0.864264
87.863465,151.844444,0.895903
88.874899,151.844444,0.927481
89.886333,151.844444,0.958701
90.897768,151.844444,0.989227
91.909202,151.844444,1.018685
92.920636,151.844444,1.046674
93.932071,151.844444,1.072772
94.943505,151.844444,1.096548
95.954939,151.844444,1.117579
96.966374,151.844444,1.135464
97.977808,151.844444,1.149840
98.989242,151.844444,1.160405
100.000677,151.844444,1.166924
101.012111,151.844444,1.169253
102.023545,151.844444,1.167336
103.034980,151.844444,1.161215
104.046414,151.844444,1.151026
105.057848,151.844444,1.136991
106.069283,151.844444,1.119406
107.080717,151.844444,1.098625
108.092152,151.844444,1.075047
109.103586,151.844444,1.049092
110.115020,151.844444,1.021193
111.126455,151.844444,0.991772
112.137889,151.844444,0.961234
113.149323,151.844444,0.929957
114.160758,151.844444,0.898282
115.172192,151.844444,0.866513
116.183626,151.844444,0.834911
117.195061,151.844444,0.803700
118.206495,151.844444,0.773064
119.217929,151.844444,0.743149
120.229364,151.844444,0.714072
121.240798,151.844444,0.685920
122.252232,151.844444,0.658752
123.263667,151.844444,0.632611
124.275101,151.844444,0.607516
125.286535,151.844444,0.583475
126.297970,151.844444,0.560483
127.309404,151.844444,0.538525
128.320838,151.844444,0.517578
129.332273,151.844444,0.497613
130.343707,151.844444,0.478600
131.355141,151.844444,0.460501
132.366576,151.844444,0.443280
57.520434,153.499495,0.285781
58.531869,153.499495,0.294627
59.543303,153.499495,0.303882
60.554737,153.499495,0.313570
61.566172,153.499495,0.323713
62.577606,153.499495,0.334336
63.589040,153.499495,0.345463
64.600475,153.499495,0.357121
65.611909,153.499495,0.369337
